navTimeText,navTimeUtc,latDeg,lonDeg,altM,matchedMagTimeMs,matchedMagTimeUtc,Bx_mGs,By_mGs,Bz_mGs,Bnorm_mGs,syncErrorMs
25-04-2025 22:25:02:491,2025-04-25 22:25:02,-74.500548,-53.430999,498058.375,1745619902491,2025-04-25 22:25:02,-150.63438,-221.67912,-42.48036,271.361253069941,0
25-04-2025 22:25:22:491,2025-04-25 22:25:22,-75.593829,-55.936316,498862.59375,1745619922491,2025-04-25 22:25:22,-178.46634,-177.73392,-185.5464,312.837094003448,0
25-04-2025 22:25:42:491,2025-04-25 22:25:42,-76.663348,-58.839307,499640.15625,1745619942491,2025-04-25 22:25:42,-146.97228,-98.63256,-316.64958,362.761890907422,0
25-04-2025 22:25:52:491,2025-04-25 22:25:52,-77.187715,-60.470889,500019.21875,1745619952490,2025-04-25 22:25:52,-106.44504,-55.41978,-369.13968,388.157187111552,1
25-04-2025 22:26:12:491,2025-04-25 22:26:12,-78.193064,-64.099836,500745.28125,1745619972491,2025-04-25 22:26:12,15.8691,6.1035,-439.20786,439.536830462294,0
25-04-2025 22:26:32:491,2025-04-25 22:26:32,-79.151394,-68.38438,501442.90625,1745619992490,2025-04-25 22:26:32,169.6773,16.60152,-453.12384,484.13552955546,1
25-04-2025 22:26:52:491,2025-04-25 22:26:52,-80.041874,-73.439048,502107.34375,1745620012489,2025-04-25 22:26:52,315.18474,-32.22648,-408.9345,517.307830631151,2
25-04-2025 22:27:12:491,2025-04-25 22:27:12,-80.84343,-79.39222,502736.8125,1745620032489,2025-04-25 22:27:12,419.18838,-109.863,-302.48946,528.477672288164,2
25-04-2025 22:27:22:491,2025-04-25 22:27:22,-81.202808,-82.736212,503037.75,1745620042489,2025-04-25 22:27:22,452.39142,-147.21642,-232.90956,529.695699762256,2
25-04-2025 22:27:32:491,2025-04-25 22:27:32,-81.532262,-86.361151,503331.28125,1745620052488,2025-04-25 22:27:32,469.48122,-174.80424,-155.0289,524.407377989551,3
25-04-2025 22:27:52:491,2025-04-25 22:27:52,-82.081894,-94.424094,503892.6875,1745620072488,2025-04-25 22:27:52,461.4246,-188.96436,10.9863,498.739300259223,3
25-04-2025 22:28:12:491,2025-04-25 22:28:12,-82.459897,-103.476615,504419.53125,1745620092487,2025-04-25 22:28:12,402.58686,-145.01916,164.55036,458.457803497655,4
25-04-2025 22:28:32:491,2025-04-25 22:28:32,-82.639217,-113.209211,504911,1745620112487,2025-04-25 22:28:32,298.09494,-57.12876,272.94852,408.197480446575,4
25-04-2025 22:28:42:491,2025-04-25 22:28:42,-82.649312,-118.154063,505142.09375,1745620122487,2025-04-25 22:28:42,230.95644,-6.1035,302.7336,380.822481556281,4
25-04-2025 22:29:02:491,2025-04-25 22:29:02,-82.509819,-127.952734,505579.65625,1745620142487,2025-04-25 22:29:02,68.3592,82.03104,304.44258,322.625721642243,4
25-04-2025 22:29:22:491,2025-04-25 22:29:22,-82.168351,-137.151455,505981.3125,1745620162487,2025-04-25 22:29:22,-103.27122,115.47822,235.5951,281.966691860345,4
25-04-2025 22:29:42:491,2025-04-25 22:29:42,-81.650267,-145.402023,506346.65625,1745620182486,2025-04-25 22:29:42,-246.33726,87.15798,105.46848,281.783887785477,5
25-04-2025 22:30:02:491,2025-04-25 22:30:02,-80.985813,-152.581891,506676.03125,1745620202486,2025-04-25 22:30:02,-320.55582,18.3105,-61.035,326.828057808877,5
25-04-2025 22:30:22:491,2025-04-25 22:30:22,-80.204323,-158.72081,506969.65625,1745620222495,2025-04-25 22:30:22,-312.25506,-41.99208,-237.54822,394.582962256986,4
25-04-2025 22:30:32:491,2025-04-25 22:30:32,-79.779779,-161.421235,507102.46875,1745620232495,2025-04-25 22:30:32,-280.02858,-54.68736,-317.382,426.776342929861,4
25-04-2025 22:30:42:491,2025-04-25 22:30:42,-79.330865,-163.930919,507227.59375,1745620242495,2025-04-25 22:30:42,-232.66542,-51.02526,-389.89158,456.894100396077,4
25-04-2025 22:31:02:491,2025-04-25 22:31:02,-78.387622,-168.341596,507449.53125,1745620262494,2025-04-25 22:31:02,-120.11688,11.96286,-491.20968,505.824203262375,3
25-04-2025 22:31:22:491,2025-04-25 22:31:22,-77.390128,-172.091821,507635.8125,1745620282494,2025-04-25 22:31:22,9.52146,124.5114,-521.72718,536.463416535782,3
25-04-2025 22:31:42:491,2025-04-25 22:31:42,-76.349883,-175.302269,507786.90625,1745620302494,2025-04-25 22:31:42,139.89222,243.16344,-472.89918,549.847184419302,3
25-04-2025 22:32:02:491,2025-04-25 22:32:02,-75.274299,-178.075176,507903.1875,1745620322494,2025-04-25 22:32:02,274.6575,324.7062,-356.68854,555.065377403439,3
25-04-2025 22:32:12:491,2025-04-25 22:32:12,-74.729359,-179.314035,507948.0625,1745620332493,2025-04-25 22:32:12,340.33116,341.30772,-281.00514,557.924857758609,2
25-04-2025 22:32:22:491,2025-04-25 22:32:22,-74.171749,179.514529,507984.8125,1745620342493,2025-04-25 22:32:22,395.99508,334.71594,-197.7534,554.935375594177,2
25-04-2025 22:32:42:491,2025-04-25 22:32:42,-73.049208,177.405681,508032.1875,1745620362492,2025-04-25 22:32:42,480.46752,270.01884,-25.39056,551.728096318295,1
25-04-2025 22:32:52:491,2025-04-25 22:32:52,-72.4836,176.450479,508043.21875,1745620372493,2025-04-25 22:32:52,482.66478,213.6225,69.5799,532.391984202156,2
25-04-2025 22:33:02:491,2025-04-25 22:33:02,-71.910076,175.544823,508045.96875,1745620382492,2025-04-25 22:33:02,498.0456,162.3531,139.64808,542.134240762061,1
25-04-2025 22:33:22:491,2025-04-25 22:33:22,-70.75464,173.886685,508026.6875,1745620402492,2025-04-25 22:33:22,433.59264,76.41582,262.69464,512.689407822291,1
25-04-2025 22:33:42:491,2025-04-25 22:33:42,-69.588201,172.402649,507974.96875,1745620422491,2025-04-25 22:33:42,325.9269,61.52328,341.796,476.275092505968,0
25-04-2025 22:33:52:491,2025-04-25 22:33:52,-68.998072,171.713374,507936.9375,1745620432492,2025-04-25 22:33:52,266.35674,89.84352,359.37408,456.253767551857,1
25-04-2025 22:34:12:491,2025-04-25 22:34:12,-67.815138,170.438177,507837.5625,1745620452491,2025-04-25 22:34:12,167.48004,187.74366,344.72568,426.770477095194,0
25-04-2025 22:34:22:491,2025-04-25 22:34:22,-67.219628,169.843896,507776.15625,1745620462491,2025-04-25 22:34:22,132.07974,249.99936,310.0578,419.619562293892,0
25-04-2025 22:34:42:491,2025-04-25 22:34:42,-66.026161,168.736176,507631,1745620482490,2025-04-25 22:34:42,76.9041,365.96586,198.72996,423.484177135287,1
25-04-2025 22:34:52:491,2025-04-25 22:34:52,-65.429681,168.219841,507547.6875,1745620492490,2025-04-25 22:34:52,56.64048,408.69036,123.77898,430.763496853436,1
25-04-2025 22:35:02:491,2025-04-25 22:35:02,-64.825045,167.719243,507456.09375,1745620502490,2025-04-25 22:35:02,42.7245,440.18442,40.77138,444.128373263959,1
25-04-2025 22:35:22:491,2025-04-25 22:35:22,-63.618889,166.78251,507252.53125,1745620522490,2025-04-25 22:35:22,18.55464,457.27422,-138.18324,478.057104077573,1
25-04-2025 22:35:42:491,2025-04-25 22:35:42,-62.40778,165.915267,507021.125,1745620542489,2025-04-25 22:35:42,10.74216,410.88762,-308.34882,513.831708895162,2
25-04-2025 22:35:52:491,2025-04-25 22:35:52,-61.804223,165.507409,506896.03125,1745620552489,2025-04-25 22:35:52,21.24018,370.60452,-379.6377,530.96481875182,2
25-04-2025 22:36:02:491,2025-04-25 22:36:02,-61.192901,165.109332,506762.9375,1745620562489,2025-04-25 22:36:02,38.32998,325.19448,-439.69614,548.227446157314,2
25-04-2025 22:36:12:491,2025-04-25 22:36:12,-60.587958,164.729328,506625,1745620572488,2025-04-25 22:36:12,68.84748,281.9817,-484.12962,564.47776182821,3
25-04-2025 22:36:22:491,2025-04-25 22:36:22,-59.973514,164.356618,506478.6875,1745620582489,2025-04-25 22:36:22,105.95676,250.73178,-514.15884,581.766768767185,2
25-04-2025 22:36:42:491,2025-04-25 22:36:42,-58.749394,163.650704,506169.1875,1745620602488,2025-04-25 22:36:42,202.39206,220.9467,-520.50648,600.588865959005,3
25-04-2025 22:37:02:491,2025-04-25 22:37:02,-57.523341,162.987698,505836.09375,1745620622488,2025-04-25 22:37:02,287.35278,263.42706,-463.866,605.918395553372,3
25-04-2025 22:37:12:491,2025-04-25 22:37:12,-56.911708,162.671829,505661.6875,1745620632487,2025-04-25 22:37:12,313.47576,302.97774,-412.5966,600.248712930436,4
25-04-2025 22:37:32:491,2025-04-25 22:37:32,-55.682065,162.063969,505295.0625,1745620652487,2025-04-25 22:37:32,323.4855,385.7412,-275.14578,573.711026858904,4
25-04-2025 22:37:52:491,2025-04-25 22:37:52,-54.449913,161.487993,504907.34375,1745620672487,2025-04-25 22:37:52,285.15552,436.27818,-107.90988,532.256388531126,4
25-04-2025 22:38:12:491,2025-04-25 22:38:12,-53.214844,160.940444,504499.5,1745620692486,2025-04-25 22:38:12,221.92326,427.97742,60.79086,485.911652482654,5
25-04-2025 22:38:22:491,2025-04-25 22:38:22,-52.599003,160.677605,504289.3125,1745620702486,2025-04-25 22:38:22,187.74366,401.85444,138.91566,464.792677880305,5
25-04-2025 22:38:32:491,2025-04-25 22:38:32,-51.975786,160.418044,504072.21875,1745620712486,2025-04-25 22:38:32,153.56406,361.08306,205.81002,443.080874192339,5
25-04-2025 22:38:42:491,2025-04-25 22:38:42,-51.359553,160.167444,503853.34375,1745620722495,2025-04-25 22:38:42,111.81612,314.45232,263.18292,425.027476317665,4
25-04-2025 22:39:02:491,2025-04-25 22:39:02,-50.11819,159.679673,503400.40625,1745620742495,2025-04-25 22:39:02,26.61126,206.78658,328.12416,388.7599686215,4
25-04-2025 22:39:12:491,2025-04-25 22:39:12,-49.499894,159.444687,503169.09375,1745620752495,2025-04-25 22:39:12,-21.24018,161.1324,335.93664,373.186577559646,4
25-04-2025 22:39:32:491,2025-04-25 22:39:32,-48.250922,158.984893,502691.125,1745620772495,2025-04-25 22:39:32,-128.66178,103.02708,306.88398,348.347829082851,4
25-04-2025 22:39:42:491,2025-04-25 22:39:42,-47.631437,158.763772,502449.03125,1745620782495,2025-04-25 22:39:42,-176.26908,101.80638,270.01884,338.150116852998,4
25-04-2025 22:39:52:491,2025-04-25 22:39:52,-47.012182,158.54705,502203.90625,1745620792494,2025-04-25 22:39:52,-222.1674,114.7458,223.63224,335.464351321892,3
25-04-2025 22:40:12:491,2025-04-25 22:40:12,-45.766878,158.123524,501702.21875,1745620812494,2025-04-25 22:40:12,-267.82158,189.69678,98.8767,342.76795191347,3
25-04-2025 22:40:32:491,2025-04-25 22:40:32,-44.518879,157.714355,501188.78125,1745620832494,2025-04-25 22:40:32,-243.65172,286.8645,-48.33972,379.465585460509,3
25-04-2025 22:40:42:491,2025-04-25 22:40:42,-43.890963,157.513861,500926.8125,1745620842493,2025-04-25 22:40:42,-204.34518,325.68276,-125.7321,404.517952285013,2
25-04-2025 22:41:02:491,2025-04-25 22:41:02,-42.640926,157.124663,500398.875,1745620862493,2025-04-25 22:41:02,-93.26148,360.83892,-276.61062,464.129146828058,2
25-04-2025 22:41:12:491,2025-04-25 22:41:12,-42.018893,156.935658,500133.3125,1745620872492,2025-04-25 22:41:12,-25.87884,351.5616,-344.2374,492.711538847088,1
25-04-2025 22:41:22:491,2025-04-25 22:41:22,-41.390864,156.747801,499863.5,1745620882493,2025-04-25 22:41:22,42.23622,327.1476,-401.6103,519.711731185413,2
25-04-2025 22:41:32:491,2025-04-25 22:41:32,-40.768221,156.564383,499594.4375,1745620892492,2025-04-25 22:41:32,112.79268,289.79418,-447.50862,544.946621604134,1
25-04-2025 22:41:52:491,2025-04-25 22:41:52,-39.515117,156.203312,499049,1745620912492,2025-04-25 22:41:52,247.55796,183.83742,-491.69796,580.386099437073,1
25-04-2025 22:42:12:491,2025-04-25 22:42:12,-38.259691,155.851666,498498.28125,1745620932491,2025-04-25 22:42:12,372.3135,76.9041,-468.26052,603.157937417498,0
25-04-2025 22:42:22:491,2025-04-25 22:42:22,-37.630565,155.678999,498221.125,1745620942492,2025-04-25 22:42:22,428.70984,34.66788,-429.19812,607.622428015996,1
25-04-2025 22:42:32:491,2025-04-25 22:42:32,-37.005623,155.509706,497945.21875,1745620952491,2025-04-25 22:42:32,480.46752,5.85936,-375.48732,609.814805785611,0
25-04-2025 22:42:52:491,2025-04-25 22:42:52,-35.748015,155.175409,497388.90625,1745620972491,2025-04-25 22:42:52,550.5357,-3.6621,-233.1537,597.882610363096,0
25-04-2025 22:43:12:491,2025-04-25 22:43:12,-34.490102,154.849022,496832.0625,1745620992490,2025-04-25 22:43:12,564.20754,39.79482,-63.96468,569.214595894366,1
25-04-2025 22:43:22:491,2025-04-25 22:43:22,-33.863921,154.689332,496555.09375,1745621002491,2025-04-25 22:43:22,544.18806,71.77716,18.55464,549.214784951897,0
25-04-2025 22:43:42:491,2025-04-25 22:43:42,-32.60705,154.37405,496000.4375,1745621022490,2025-04-25 22:43:42,441.40512,135.98598,164.7945,490.395650418134,1
25-04-2025 22:43:52:491,2025-04-25 22:43:52,-31.979564,154.219142,495724.4375,1745621032489,2025-04-25 22:43:52,368.16312,152.09922,225.8295,457.905250813957,2
25-04-2025 22:44:02:491,2025-04-25 22:44:02,-31.346142,154.06437,495446.6875,1745621042490,2025-04-25 22:44:02,283.2024,154.05234,271.48368,421.472551100992,1
25-04-2025 22:44:12:491,2025-04-25 22:44:12,-30.718223,153.912466,495172.3125,1745621052489,2025-04-25 22:44:12,197.50926,142.8219,301.5129,387.708694475334,2
25-04-2025 22:44:22:491,2025-04-25 22:44:22,-30.083804,153.760467,494896.21875,1745621062489,2025-04-25 22:44:22,107.66574,116.69892,316.89372,354.446299563633,2
25-04-2025 22:44:42:491,2025-04-25 22:44:42,-28.829392,153.464105,494354.28125,1745621082489,2025-04-25 22:44:42,-55.41978,34.66788,292.23558,299.457589880235,2
25-04-2025 22:44:52:491,2025-04-25 22:44:52,-28.193739,153.315945,494081.9375,1745621092489,2025-04-25 22:44:52,-125.24382,-10.25388,255.85872,285.052348005213,2
25-04-2025 22:45:02:491,2025-04-25 22:45:02,-27.564815,153.170612,493814.1875,1745621102488,2025-04-25 22:45:02,-182.12844,-52.73424,204.10104,278.583745495484,3
25-04-2025 22:45:22:491,2025-04-25 22:45:22,-26.303832,152.882815,493283.0625,1745621122488,2025-04-25 22:45:22,-264.64776,-110.83956,62.98812,293.753890519165,3
25-04-2025 22:45:32:491,2025-04-25 22:45:32,-25.674357,152.740857,493021,1745621132488,2025-04-25 22:45:32,-285.15552,-122.31414,-18.06636,310.806712916661,3
25-04-2025 22:45:52:491,2025-04-25 22:45:52,-24.409844,152.45892,492501.53125,1745621152487,2025-04-25 22:45:52,-282.95826,-104.9802,-184.08156,353.514129882104,4
25-04-2025 22:46:12:491,2025-04-25 22:46:12,-23.145858,152.181123,491992.34375,1745621172487,2025-04-25 22:46:12,-221.92326,-47.6073,-333.00696,403.001270160231,4
25-04-2025 22:46:32:491,2025-04-25 22:46:32,-21.88129,151.906918,491494.09375,1745621192487,2025-04-25 22:46:32,-101.3181,16.60152,-436.03404,447.958314905128,4
25-04-2025 22:46:42:491,2025-04-25 22:46:42,-21.245618,151.77041,491248.125,1745621202486,2025-04-25 22:46:42,-27.83196,38.32998,-468.7488,471.13611925396,5
25-04-2025 22:46:52:491,2025-04-25 22:46:52,-20.61548,151.635896,491007.4375,1745621212486,2025-04-25 22:46:52,54.68736,48.828,-481.44408,486.99413045212,5
